"Nombre_PA";"Page";"IDNum";"centre";"agence";"superviseur";"secteur";"syndicat";"commune";"nom_site";"code_ppv";"an_service";"numero_esclave";"code_id";"code_station";"pages_annexes";"activites";"categorie";"energie";"support";"num_appel";"num_secours";"adresse_ip";"intersite";"site_lie";"rmqintersite";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers"
0;"M7";1634;;"SSE Eau Potable";"Topkapi_SSE";"Eaux brutes";"Saint-Etienne";;"Lignon CH36 RV12";"69949";2013;236;"";"M7";"";"Eau potable";"Captage";"EDF";"RTC";"04 77 56 29 81";"";"";"Non";;"";"Sofrel";"S50";"5.26";"04:12";"";"";""
0;"M8";1635;;"SSE Eau Potable";"Topkapi_SSE";"Eaux brutes";"Saint-Etienne";;"Lignon CH37 RV13";"69950";2013;237;"";"M8";"";"Eau potable";"Captage";"EDF";"RTC";"04 77 56 41 33";"";"";"Non";;"";"Sofrel";"S50";"5.26";"04:14";"";"";""
0;"M9";1636;;"SSE Eau Potable";"Topkapi_SSE";"Eaux brutes";"Saint-Etienne";;"Lignon CH 41 Semène";"69953";2013;238;"";"M9";"";"Eau potable";"Captage";"Autonome (Pile)";"RTC";"04 77 56 90 46";"";"";"Non";;"";"Sofrel";"TELBOX";"3.20";"04:16";"";"";""
0;"N1";1615;;"SSE Eau Potable";"Topkapi_SSE";"Eaux brutes";"Saint-Etienne";;"Lignon Sofrel Montregard";"77197";2013;3;"0-3";"N1";"";"Eau potable";"Relevé de compteur";"EDF";"RTC";"04 71 65 19 85";"";"";"Non";;"";"Sofrel";"S550";"3.40";"03:30";"";"";""
0;"N2";1614;;"SSE Eau Potable";"Topkapi_SSE";"Eaux brutes";"Saint-Etienne";;"Lignon Sofrel SIPEP";"70918";2013;4;"";"N2";"";"Eau potable";"Relevé de compteur";"EDF";"GSM";"06 86 02 51 89";"";"";"Non";;"";"Sofrel";"S510";"3.40";"03:32";"";"";""
0;"O1";1593;;"SSE Assainissement";"Topkapi_SSE";"Emissaire";"Saint-Etienne métropole";;"Onzon Ratarieux OZ1";"70866";2012;175;"";"O1";"";"Assainissement";"Point de mesure";"EDF";"RTC";"04 77 93 64 55";"";"";"Non";;;"Sofrel";"S550";"4.11";"05:00";"";"";"Commun eau potable"
0;"O2";1592;;"SSE Assainissement";"Topkapi_SSE";"Emissaire";"Saint-Etienne métropole";;"Entrée STEU EM2";"76446";2012;0;"";"O2";"";"Assainissement";"Point de mesure";"EDF";"LS";"";"";"";"RTC";"Onzon Ratarieux";;"Sofrel";"S530";"4.11";"";"";"";""
0;"O3";1599;;"SSE Assainissement";"Topkapi_SSE";"Emissaire";"Saint-Etienne métropole";;"Musée d'art moderne EM1";"70865";2012;172;"";"O3";"";"Assainissement";"Point de mesure";"EDF";"GSM";"06 32 23 86 67";"";"";"Non";;;"Sofrel";"S550";"4.11";"05:01";"";"";""
0;"P1";1595;;"SSE Assainissement";"Topkapi_SSE";"Isérable";"Saint-Etienne métropole";;"Baraillière";"69231";2012;100;"";"P1";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 21 32 49";"";"";"Non";;;"Sofrel";"S530";"4.11";"04:30";"";"";""
0;"P2";1594;;"SSE Assainissement";"Topkapi_SSE";"Saint-Victor";"Saint-Etienne métropole";;"St Victor Bécizieux haut";"69248";2012;101;"";"P2";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 77 50 42 86";"";"";"Non";;;"Sofrel";"S550";"4.11";"04:32";"";"";""
