"Nombre_PA";"Page";"IDNum";"IDKey";"numero_esclave";"code_ppv";"code_id";"centre";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers";"rmqintersite";"site_lie";"intersite";"adresse_ip";"num_secours"
0;"W4";396;"63_PDD_W4_PERAX";63;"12284";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Syndicat de la Vallée de la Veyre";"Poste de relevage";"Sauteyras";2019;"W4";"";"EDF";"RTC";"04 73 79 35 33";"Perax";"P400 Xi";"6.15";"04:11";"PDD Assainissement";;;;;;;
0;"W4";846;"5_CCANL_W4_PERAX";5;"58979";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Egletons";"Relevé de compteur";"Compteur  EATP";2003;"W4";;"Autonome (Pile)";"RTC";"05 55 29 25 47";"Perax";"P16 XT";"1.18";"06:21";"Corrèze";;;;;;;
0;"W5";842;"53_PDD_W5_SOFREL";53;"12563";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Relevé de compteur";"Compteur CPT Pérignat";2009;"W5";;"Autonome (Pile)";"RTC";"04 73 79 10 35";"Sofrel";"Telbox";"4.10";"06:00";"PDD Eau Potable";;;;;;;
0;"W5";847;"15_CCANL_W5_SOFREL";15;"58978";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Egletons";"Relevé de compteur";"Compteur  Charal";2010;"W5";;"Autonome (Pile)";"RTC";"05 55 93 62 11";"Sofrel";"Telbox";"4.10";"06:22";"Corrèze";;;;;;;
0;"W6";848;"7_CCANL_W6_PERAX";7;"58985";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Egletons";"Relevé de compteur";"Compteur Montaignac à la Vedrenne";2003;"W6";;"Autonome (Pile)";"GSM";"05 55 93 95 44";"Perax";"P16 XT";"1.18";"06:23";"Corrèze";;;;;;;
0;"W8";399;"5_PDD_W8_PERAX";5;"12814";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIVOM d Issoire";"STEP";"STEP Amont Couze Chambon";2008;"W8";"W9/W7/WB";"EDF";"RTC";"04 73 88 53 25";"Perax";"P400 Xi";"6.12";"06:40";"PDD Assainissement";"";"";;;;;
0;"W9";865;"10_CCANL_W9_PERAX";10;"72070";;"Loire Auvergne";"CCANL";"CCANL";"Autre";"Creuse";;"Bellegarde";"Autre";"Surveillance Bureau bellegarde";2004;"W9";"";"EDF";"RTC";"05 55 67 29 94";"Perax";"P200 XM";"5.67";"05:14";"Creuse Sud";;;;;;;
0;"WE";1053;"201_CCANL_PG_PERAX";201;"12123";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"La Pacaudière";;"Commune La Pacaudière";"STEP";"La Pacaudière";2006;"WE";"WF";"-----------";"RTC";"04 77 64 34 20";"Perax";"P200 XM";"5.68";"03:30";"La Pacaudiere";;;;;;;
0;"WT";1258;"68_PDD_WT_PERAX";68;"71796";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Martres de Veyre";"Poste de relevage";"PR Sételle Vic le Comte";2011;"WT";"";"EDF";"RTC";"06 30 30 45 12";"Sofrel";"S530";"3.60";"04:49";"PDD";;;;;;;
0;"X1";1326;;300;"79518";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Syndicat de la Vallée de la Veyre";"Déversoir d'orage";"Tallende - rue des rivières";2012;"X1";"";"Autonome (Pile)";"GSM";"06 71 03 06 98";"Perax";"P16 XT SMS";"2.6";"05:08";"PDD Assainissement";"";"";;;;;
0;"X2";1330;;301;"12830";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Syndicat de la Vallée de la Veyre";"Déversoir d'orage";"Longues Rochers Bleus";2012;"X2";"";"Autonome (Pile)";"GSM";"06 32 82 66 83";"Perax";"P16 XT SMS";"2.6";"04:25";"PDD Assainissement";;;;;;;
0;"Y1";1247;"101_LHL_H6_SOFREL";101;"59082";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Relevé de compteur";"La Vierge Talaudière";2011;"Y1";"";"EDF";"RTC";"04 77 47 27 37";"Sofrel";"S530";"3.30";"06:00";"LHL";"";"";;;;;
0;"Y3";1006;"1_LHL_Y3_SOFREL";1;"59088";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Pompage";"Station La Talaudière";2013;"Y3";"";"EDF";"RTC";"04 77 53 62 07";"Sofrel";"S530";"4.30";"07:00";"Grand Croix";"";"";;;;;
0;"Y4";1007;"2_LHL_Y4_SOFREL";2;"59089";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Réservoir";"La Combe";2013;"Y4";"";"EDF";"RTC";"04 77 53 09 75";"Sofrel";"S530";"4.30";"07:01";"Grand Croix";"";"";;;;;
0;"Y7";1248;"49_LHL_H7_SOFREL";49;"59081";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Relevé de compteur";"Pompidou";2011;"Y7";"";"EDF";"RTC";"04 77 93 45 27";"Sofrel";"S530";"3.30";"06:00";"LHL";"";"";;;;;
0;"YA";1443;;186;"59083";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Relevé de compteur";"Rue Raoul Follereau - Gros Chêne";2012;"YA";"";"Autonome (Pile)";"GSM";"06 75 98 79 71";"Sofrel";"LS42";"1.20";"06:00";"";"";"";;;;;
0;"YB";1444;;187;"59080";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Relevé de compteur";"Rue Jean Brossy -Bramefaim";2012;"YB";;"Autonome (Pile)";"GSM";"06 75 98 00 06";"Sofrel";"LS42";"1.20";"06:00";;;;;;;;
0;"YC";1445;;189;"74691";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Relevé de compteur";"Rue Clémenceau";2012;"YC";"";"Autonome (Pile)";"GSM";"06 75 98 12 72";"Sofrel";"LS42";"1.20";"06:00";"";"";"";;;;;
0;"YD";1446;;188;"74690";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Relevé de compteur";"La Sablière";2012;"YD";"";"Autonome (Pile)";"GSM";"07 87 27 09 22";"Sofrel";"LS42";"1.20";"06:00";"";"";"";;;;;
0;"YE";1507;;74;"0";"";"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"La Talaudière";"Relevé de compteur";"Rue des Fraisses";2012;"YE";"";"Autonome (Pile)";"GSM";"06 32 18 20 52";"Sofrel";"LS42";"1.20";"00:00";"LHL";"";"";;;;;
0;"Z0";1110;"90_PDD_Z0_SOFREL";90;"61000";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Saint Beauzire";"STEP";"Saint Beauzire";2008;"Z0";"ZA";"EDF";"RTC";"04 73 33 90 61";"Sofrel";"S530";"3.10";"05:45";"PDD";;;;;;;
0;"Z1";1111;"91_PDD_Z1_SOFREL";91;"61286";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Saint Beauzire";"Poste de relevage";"Les Littes";2006;"Z1";;"EDF";"RTC";"04 73 33 99 29";"Sofrel";"S50";"3.20";"04:36";"PDD";;;;;;;
0;"Z2";1112;"92_PDD_Z2_SOFREL";92;"61003";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Saint Beauzire";"Poste de relevage";"Rue du Pont Neuf";2006;"Z2";;"EDF";"RTC";"04 73 33 98 32";"Sofrel";"S50";"5.47";"04:37";"PDD";;;;;;;
0;"Z3";1113;"93_PDD_Z3_SOFREL";93;"61287";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Saint Beauzire";"Poste de relevage";"Epinet";2006;"Z3";;"EDF";"RTC";"04 73 33 98 66";"Sofrel";"S50";"5.47";"04:38";"PDD";;;;;;;
1;"A2";328;"21_CCANL_A9_SOFREL";21;"12061";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Creuse";;"Syndicat de la Rozeille";"Station de traitement";"Magnat l'étrange";2003;"A9";"A2";"EDF";"RTC";"05 55 67 85 92";"Sofrel";"S550";"2.20";"06:35";"Creuse Sud";;;;;;;
1;"A52";1423;;115;"58946";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Les Amiels";2012;"A51";"A52";"EDF";"GSM";"06 19 16 93 69";"Sofrel";"S530";"3.23";"03:34";"Moulins";"";"";;;;;
1;"B1";797;"25_PDD_C8_SOFREL";25;"12432";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Coudes Reservoir";1989;"C8";"B1";"EDF";"RTC";"04 73 96 69 79";"Sofrel";"S50";"5.46";"06:01";"PDD Eau Potable";"";"";;;;;
1;"B3";786;"10_PDD_A2_SOFREL";10;"12513";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM de l Albaret";"Pompage réservoir";"La Conche";2001;"A2";"B3";"EDF";"RTC";"04 73 39 70 44";"Sofrel";"S50";"5.22";"05:00";"PDD Eau Potable";;;;;;;
1;"B4";787;"11_PDD_A3_SOFREL";11;"12512";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM de l Albaret";"Pompage réservoir";"Chalendrat";2001;"A3";"B4";"EDF";"RTC";"04 73 39 81 17";"Sofrel";"S50";"5.23";"05:01";"PDD Eau Potable";;;;;;;
1;"BE";253;"14_CCANL_PE_SOFREL";14;"12168";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"La Pacaudière";;"Commune de Saint Germain Lespinasse";"STEP";"St Germain Lespinasse";2002;"PE";"BE";"EDF";"RTC";"04 77 66 34 42";"Sofrel";"S50";"4.45";"05:33";"La Pacaudiere";;;;;;;
1;"BX";252;"23_CCANL_PF_SOFREL";23;"12180";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"La Pacaudière";;"Commune de St Martin";"STEP";"St Martin";2002;"PF";"BX";"EDF";"RTC";"04 77 64 07 97";"Sofrel";"S50";"4.24";"05:34";"La Pacaudiere";;;;;;;
1;"BZ";1107;"155_LHL_BY_SOFREL";155;"12183";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIAEMVG";"Pompage réservoir";"Le Bessy";2008;"BY";"BZ";"EDF";"RTC";"04 77 73 09 18";"Sofrel";"S550";"3.10";"05:00";"Grand Croix";;;;;;;
1;"C9";798;"26_PDD_C7_SOFREL";26;"12852";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Yronde et Buron";2009;"C7";"C9";"EDF";"RTC";"04 73 69 27 47";"Sofrel";"S550";"3.40";"06:18";"PDD Eau Potable";;;;;;;
1;"CD";1193;"226_CCANL_CC_SOFREL";226;"65875";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Corrèze";;"Abattoir Charal";"STEP";"Abattoir Charal";2010;"CC";"CD";"-----------";"GSM";"07 86 09 13 47";"Sofrel";"S510";"3.50";"05:47";"CCANL";;;;;;;
1;"D06";1409;;208;"58881";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Poste de relevage";"PR Pont Chinard";2012;"D05";"D06";"EDF";"GSM";"06 20 02 80 59";"Sofrel";"S530";"3.40";"03:14";"Moulins";"";"";;;;;
1;"D2";821;"105_PDD_D1_SOFREL";105;"63577";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation EP";"PDD";;"Syndicat de Beaumont / Ceyrat";"Pompage réservoir";"Fonfreyde SIAEP";2010;"D1";"D2";"EDF";"RTC";"04 73 87 38 59";"Sofrel";"S550";"3.50";"06:29";"PDD Eau Potable";"";"";;;;;
1;"D5";822;"106_PDD_D4_SOFREL";106;"12682";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Fonfreyde SIVOM";2000;"D4";"D5";"EDF";"RTC";"04 73 87 03 95";"Sofrel";"S50";"3.21";"05:03";"PDD Eau Potable";"";"";;;;;
1;"DG";836;"122_PDD_DE_SOFREL";122;"12545";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Ybois";2001;"DE";"DG";"EDF";"RTC";"04 73 89 65 33";"Sofrel";"S50";"4.24";"05:20";"PDD Eau Potable";;;;;;;
1;"E52";1435;;158;"58935";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Neuilly";2012;"E51";"E52";"EDF";"GSM";"06 19 16 80 30";"Sofrel";"S530";"3.23";"03:02";"Moulins";"";"";;;;;
1;"EA";783;"5_PDD_EE_SOFREL";45;"12503";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Martres";2008;"EE";"EA";"EDF";"RTC";"04 73 39 85 63";"Sofrel";"S550";"3.10";"05:02";"PDD Eau Potable";;;;;;;
1;"G53";1432;;169;"58939";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Griffons";2012;"G52";"G53";"EDF";"GSM";"06 12 08 99 75";"Sofrel";"S530";"3.23";"03:24";"Moulins";"";"";;;;;
1;"G6";813;"51_PDD_G5_SOFREL";51;"12244";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"Commune de la  Chaise Dieu";"Station de traitement";"Chaise Dieu";2010;"G5";"G6";"EDF";"RTC";"04 71 00 04 13";"Sofrel";"S550";"3.4";"06:27";"PDD Eau Potable";;;;;;;
1;"H10";1546;;999;"58952";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP de bessay";2013;"H09";"H10";"EDF";"GSM";"06 78 05 22 47";"Sofrel";"S550";"4.20";"03:50";"Moulins";"";"";;;;;
1;"H5";837;"150_PDD_H4_SOFREL";150;"11970";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"Cantal";;"Syndicat du Lioran";"Pompage";"La Gouyere";2001;"H4";"H5";"EDF";"RTC";"04 71 49 52 22";"Sofrel";"S50";"4.32";"05:34";"PDD Eau Potable";"";"";;;;;
1;"I2";306;"90_CCANL_IM_SOFREL";90;"12591";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Allier";;"Commune de Pionsat";"STEP";"Pionsat";1996;"IM";"I2";"EDF";"RTC";"04 73 85 69 80";"Sofrel";"S10E";"3.7";"06:11";"St Eloy";;;;;;;
1;"I7";834;"120_PDD_I6_SOFREL";120;"12546";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage";"Orbeil";2007;"I6";"I7";"EDF";"RTC";"04 73 55 02 97";"Sofrel";"S550";"2.50";"05:19";"PDD Eau Potable";;;;;;;
1;"IG";410;"80_PDD_IF_PERAX";80;"59128";;"Loire Auvergne";"PDD";"PDD_CA";"Prestation AS";"PDD";;"Commune de Orsonnette";"STEP";"Orsonnette";2003;"IF";"IG";"EDF";"RTC";"04 73 96 16 50";"Perax";"P200 Xm";"5.67";"04:16";"PDD Assainissement";;;;;;;
1;"II";872;"81_PDD_IH_PERAX";81;"59129";;"Loire Auvergne";"PDD";"PDD_CA";"Prestation AS";"PDD";;"Commune Ardes sur couze";"STEP";"Ardes sur couze";2004;"IH";"II";"EDF";"RTC";"04 73 54 99 07";"Perax";"P200 Xm";"5.67";"04:20";"PDD Assainissement";;;;;;;
1;"IL";1075;"82_PDD_IK_PERAX";82;"60250";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Commune de St Julien de Coppel";"STEP";"St Julien de Coppel";2007;"IK";"IL";"EDF";"RTC";"04 73 68 50 41";"Perax";"P400 Xi";"6.09";"04:25";"PDD";;;;;;;
1;"J08";1442;;235;"74406";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"Déversoir d'orage";"BO Denis Papin";2012;"J07";"J08";"EDF";"GSM";"06 86 40 14 92";"Sofrel";"S550";"3.10";"03:20";"Moulins";"";"";;;;;
1;"J2";1115;"202_CCANL_J1_SOFREL";202;"63230";;"Loire Auvergne";"CCANL";"CCANL";"Prestation AS";"Moulins";;"Communauté des communes de Moulins";"Station de traitement";"Carbofil Moulins";2009;"J1";"J2";"EDF";"RTC";"04 70 35 62 09";"Sofrel";"S530";"3.30";"05:16";"CCANL";;;;;;;
1;"JA";298;"79_CCANL_IG_SOFREL";79;"11920";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de Néris";"Pompage";"Cournauron";1993;"IG";"JA";"-----------";"RTC";"04 70 03 28 95";"Sofrel";"S10E";"3.7";"06:03";"St Eloy";;;;;;;
1;"KM";1557;;130;"0";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation AS";"PDD";;"Chastreix";"STEP";"STEP de Chastreix";2013;"KL";"KM";"EDF";"RTC";"04 73 65 63 45";"Sofrel";"S550";"3.40";"03:05";"PDD Assainissement";"";"";;;;;
1;"L52";1436;;198;"58937";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Souvigny";2012;"L51";"L52";"EDF";"GSM";"06 12 08 99 54";"Sofrel";"S550";"3.30";"03:18";"Moulins";"";"";;;;;
1;"MB";308;"125_CCANL_MA_SOFREL";125;"11957";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Allier";;"Commune de Varennes";"Poste de relevage";"Pépinnière";1999;"MA";"MB";"EDF";"RTC";"04 70 45 98 49";"Sofrel";"S50";"4.15";"04:09";"Varennes";;;;;;;
1;"MD";325;"164_CCANL_ME_SOFREL";164;"12656";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Commune de St Eloy les Mines";"Réservoir";"Les Vendes Réservoir";2006;"ME";"MD";"-----------";"RTC";"04 73 85 26 43";"Sofrel";"S50";"4.32";"06:06";"St Eloy";;;;;;;
1;"NA";959;"39_LHL_N0_WIT";39;"66375";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"St Bonnet Les Oules";"Pompage";"Les Brosses St Bonnet";1998;"N0";"NA";"EDF";"RTC";"04 77 94 79 79";"WIT";"15000";"V91a";"06:26";"Grand Croix";;;;;;;
1;"O52";1426;;231;"58942";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Le Bourg COULANDON";2012;"O51";"O52";"EDF";"GSM";"06 12 08 88 36";"Sofrel";"S530";"3.23";"03:06";"Moulins";"";"";;;;;
1;"P52";1431;;120;"58953";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Gennetines";2012;"P51";"P52";"EDF";"GSM";"06 12 08 99 01";"Sofrel";"S530";"3.23";"03:26";"Moulins";"";"";;;;;
1;"PC";387;"169_PDD_PB_PERAX";169;"12494";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Syndicat de la Vallée de la Veyre";"STEP";"STEP Martres de Veyre";2011;"PB";"PC";"EDF";"RTC";"04 73 39 75 93";"Sofrel";"S550";"3.20";"06:35";"PDD Assainissement";"";"";;;;;
1;"PD";1093;"147_CCANL_PC_SOFREL";147;"60187";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Allier";;"Pionsat";"Station de traitement";"Reminéralisation Pionsat";2007;"PC";"PD";"EDF";"RTC";"04 73 85 64 54";"Sofrel";"S550";"2.5";"05:00";"St Eloy";;;;;;;
1;"PI";1182;"156_LHL_SI_SOFREL";156;"73146";;"Loire Auvergne";"LHL";"LHL";"Assainissement";"Roanne";;"SITA";"STEP";"SITA Mably";2009;"SI";"PI";"EDF";"RTC";"04 77 67 12 20";"Sofrel";"S550";"3.10";"00:00";"LHL";;;;;;;
1;"Q52";1427;;232;"58948";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Bresnay";2012;"Q51";"Q52";"EDF";"GSM";"06 12 08 96 57";"Sofrel";"S530";"3.23";"03:08";"Moulins";"";"";;;;;
1;"RF";1090;"83_PDD_RE_PERAX";83;"12326";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Le Broc";"STEP";"STEP du Broc";2007;"RE";"RF";"EDF";"GSM";"06 77 39 25 12";"Perax";"P400 Xi";"6.11";"04:30";"PDD";;;;;;;
1;"S52";1434;;171;"58934";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Moulins";;"C.A.Moulins";"STEP";"STEP Montbeugny";2012;"S51";"S52";"EDF";"GSM";"06 12 08 97 35";"Sofrel";"S510";"3.22";"03:22";"Moulins";"";"";;;;;
1;"SB";830;"115_PDD_SA_SOFREL";115;"12368";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Chaméane";2007;"SA";"SB";"EDF";"RTC";"04 73 71 33 56";"Sofrel";"S550";"2.50";"05:26";"PDD Eau Potable";"";"";;;;;
1;"SD";290;"131_CCANL_VF_SOFREL";131;"12011";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Corrèze";;"Commune d Egletons";"Poste de relevage";"Rabinel";1993;"VF";"SD";"EDF";"RTC";"05 55 93 25 30";"Sofrel";"S50";"5.47";"04:24";"Corrèze";;;;;;;
1;"SK";1541;;217;"0";"";"Loire Auvergne";"LHL";"LHL";"Autre";"Grand Croix";;"Saint just en chevalet";"STEP";"Saint just en chevalet";2013;"SJ";"SK";"EDF";"GSM";"06 68 14 55 62";"Sofrel";"S530";"4.20";"04:02";"LHL";"";"";;;;;
1;"ST";825;"110_PDD_SS_SOFREL";110;"12312";"";"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Réservoir";"Malbattu";2006;"SS";"ST";"EDF";"RTC";"04 73 89 69 72";"Sofrel";"S50";"4.46";"05:17";"PDD Eau Potable";"";"";;;;;
1;"T1";810;"38_PDD_S9_SOFREL";38;"12671";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Chabreyras";2007;"S9";"T1";"EDF";"RTC";"04 73 71 34 65";"Sofrel";"S550";"2.50";"05:25";"PDD Eau Potable";;;;;;;
1;"TA";982;"43_LHL_T0_WIT";43;"12103";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"Chamboeuf";"Pompage réservoir";"Le Bécot Chambeuf";2007;"T0";"TA";"EDF";"RTC";"04 77 94 99 36";"WIT";"15000";"V92a";"06:24";"Grand Croix";;;;;;;
1;"TO";1518;;149;"81219";"";"Loire Auvergne";"PDD";"PDD_CA";"Prestation AS";"PDD";;"Usine_Jacquet";"STEP";"Jacquet";2013;"TN";"TO";"EDF";"GSM";"06 32 82 29 25";"Sofrel";"S530";"4.11";"06:15";"PDD Assainissement";"";"";;;;;
1;"U2";398;"66_PDD_U1_PERAX";171;"12431";"";"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"SIVOM d Issoire";"STEP";"STEP Coudes";2013;"U1";"U2";"EDF";"RTC";"04 73 96 69 36";"Sofrel";"S510";"3.50";"04:14";"PDD Assainissement";"";"";;;;;
1;"US";1117;"154_LHL_UQ_SOFREL";154;"0";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIED";"Pompage réservoir";"Réservoir Saint just";2009;"UQ";"US";"EDF";"RTC";"04 77 20 90 71";"Sofrel";"S50";"5.46";"05:03";"Grand Croix";;;;;;;
1;"UT";1116;"153_LHL_UP_SOFREL";153;"0";;"Loire Auvergne";"LHL";"LHL";"Eau potable";"Grand Croix";;"SIED";"Pompage réservoir";"Réservoir Farnay";2009;"UP";"UT";"EDF";"RTC";"04 77 73 66 17";"Sofrel";"S50";"5.46";"05:02";"Grand Croix";;;;;;;
1;"V4";276;"47_CCANL_V3_SOFREL";47;"12022";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Uzerche";"Pompage réservoir";"Fargeas Pompage";2001;"V3";"V4";"EDF";"RTC";"05 55 73 04 15";"Sofrel";"S50";"4.24";"05:21";"Corrèze";;;;;;;
1;"VD";268;"46_CCANL_VC_SOFREL";46;"12014";"";"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Egletons";"Station de traitement";"Moulin de Boule";2006;"VC";"VD";"EDF";"RTC";"05 55 93 24 29";"Sofrel";"S50";"5.46";"05:33";"Corrèze";;;;;;;
1;"VO";279;"49_CCANL_V9_SOFREL";49;"12023";;"Loire Auvergne";"CCANL";"CCANL";"Eau potable";"Corrèze";;"Commune d Uzerche";"Pompage réservoir";"Las Bordas";2007;"V9";"VO";"EDF";"RTC";"05 55 73 12 28";"Sofrel";"S550";"2.50";"05:25";"Corrèze";;;;;;;
1;"VQ";286;"136_CCANL_VK_SOFREL";136;"12034";"";"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"Corrèze";;"Commune d Uzerche";"STEP";"Uzerche";2011;"VK";"VQ";"EDF";"RTC";"05 55 98 83 94";"Sofrel";"S550";"3.61";"06:28";"Corrèze";;;;;;;
1;"WF";1053;"201_CCANL_PG_PERAX";201;"12123";;"Loire Auvergne";"CCANL";"CCANL";"Assainissement";"La Pacaudière";;"Commune La Pacaudière";"STEP";"La Pacaudière";2006;"WE";"WF";"-----------";"RTC";"04 77 64 34 20";"Perax";"P200 XM";"5.68";"03:30";"La Pacaudiere";;;;;;;
1;"ZA";1110;"90_PDD_Z0_SOFREL";90;"61000";;"Loire Auvergne";"PDD";"PDD_CA";"Assainissement";"PDD";;"Saint Beauzire";"STEP";"Saint Beauzire";2008;"Z0";"ZA";"EDF";"RTC";"04 73 33 90 61";"Sofrel";"S530";"3.10";"05:45";"PDD";;;;;;;
2;"D9";820;"104_PDD_D8_SOFREL";104;"12627";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"Commune de Royat";"Pompage réservoir";"Royat";2006;"D8";"D9/DD";"EDF";"RTC";"04 73 35 75 73";"Sofrel";"S550";"2.40";"05:31";"PDD Eau Potable";;;;;;;
2;"DD";820;"104_PDD_D8_SOFREL";104;"12627";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"Commune de Royat";"Pompage réservoir";"Royat";2006;"D8";"D9/DD";"EDF";"RTC";"04 73 35 75 73";"Sofrel";"S550";"2.40";"05:31";"PDD Eau Potable";;;;;;;
2;"E2";818;"102_PDD_E1_SOFREL";102;"12836";;"Loire Auvergne";"PDD";"PDD_CA";"Eau potable";"PDD";;"SIVOM d Issoire";"Pompage réservoir";"Les Sagnes";2005;"E1";"E2/E7";"EDF";"RTC";"04 73 69 18 52";"Sofrel";"S50";"5.46";"05:08";"PDD Eau Potable";;;;;;;
